'attribute_id','attribute_name','openml_dataset_id','dataset_name','distinct_values_cnt','distinct_values_pct','missing_values_pct','mean','std','min_val','max_val','range_val','co_of_var'
3287,'Number_of_fulltime_undergraduates',538,'colleges_usnews',1151,0.884025,0.00230415,3692.66512702078,4544.84789727284,59,31643,31584,1
3288,'Number_of_parttime_undergraduates',538,'colleges_usnews',883,0.678187,0.0245776,1081.52677165354,1672.20291199153,1,21836,21835,1
3289,'In-state_tuition',538,'colleges_usnews',948,0.728111,0.0230415,7897.27437106918,5348.16262626542,480,25750,25270,0.67721626158233
3290,'Out-of-state_tuition',538,'colleges_usnews',963,0.739631,0.015361,9276.90561622464,4170.77085071011,1044,25750,24706,0.449586427118082
3291,'Room_and_board_costs',538,'colleges_usnews',798,0.612903,0.0583717,4162.10685154976,1179.28312606879,1260,8700,7440,0.283338022816421
3292,'Room_costs',538,'colleges_usnews',598,0.459293,0.246544,2514.68195718655,1150.83684847452,500,7400,6900,0.457647077470621
3293,'Board_costs',538,'colleges_usnews',465,0.357143,0.382488,2060.98383084577,661.742099472255,531,6250,5719,0.321080684655684
3294,'Additional_fees',538,'colleges_usnews',433,0.332565,0.210445,392.012645914397,469.379234167819,9,4374,4365,1
3295,'Estimated_book_costs',538,'colleges_usnews',164,0.12596,0.0368664,549.972886762361,167.35538617518,90,2340,2250,0.304297521211246
3296,'Estimated_personal_spending',538,'colleges_usnews',406,0.311828,0.139017,1389.29170383586,714.247857147672,75,6900,6825,0.514109351675836
3297,'Pct._of_faculty_with_Ph.D.s',538,'colleges_usnews',90,0.0691244,0.0245776,68.6456692913386,17.8256274900655,8,105,97,0.259675922371912
3298,'Pct._of_faculty_with_terminal_degree',538,'colleges_usnews',77,0.0591398,0.0230415,75.2311320754717,17.1081634957736,20,100,80,0.227408029412753
3299,'Student/faculty_ratio',538,'colleges_usnews',208,0.159754,0.0015361,148.587692307692,51.8639854001162,23,918,895,0.349046307904946
3300,'Pct.alumni_who_donate',538,'colleges_usnews',62,0.047619,0.170507,20.912962962963,12.6741371344335,0,81,81,0.606042154661657
3301,'Instructional_expenditure_per_student',538,'colleges_usnews',1181,0.907066,0.0299539,8987.89073634203,5347.46132407311,1834,62469,60635,0.594962876267615
3302,'Graduation_rate',538,'colleges_usnews',89,0.0683564,0.0752688,60.405315614618,18.8890580416055,8,118,110,0.31270522882649
3307,'counts_for_sons_first_occupation',541,'socmob',358,0.309689,0,16.9407439446367,44.3582691740942,0,746.3,746.3,1
3308,'counts_for_sons_current_occupation',541,'socmob',361,0.312284,0,18.2128027681661,41.0036449706886,0,414,414,1
3309,'PREC',542,'pollution',30,0.5,0,37.3666666666667,9.98467752662721,10,60,50,0.267208140766116
3310,'JANT',542,'pollution',28,0.466667,0,33.9833333333333,10.1688985232001,12,67,55,0.299231933002455
3311,'JULT',542,'pollution',20,0.333333,0,74.5833333333333,4.76317678732846,63,85,22,0.0638638228468621
3312,'OVR65',542,'pollution',39,0.65,0,8.79833333333333,1.46455195516531,5.6,11.8,6.2,0.166457884656031
3313,'POPN',542,'pollution',35,0.583333,0,3.26316666666667,0.135252327486056,2.92,3.53,0.61,0.0414481824871719
3314,'EDUC',542,'pollution',26,0.433333,0,10.9733333333333,0.845299398702216,9,12.3,3.3,0.0770321444746855
3315,'HOUS',542,'pollution',53,0.883333,0,80.9133333333334,5.14137311563014,66.8,90.7,23.9,0.0635417292036352
3316,'DENS',542,'pollution',60,1,0,3876.05,1454.10236071046,1441,9699,8258,0.375150568416418
3317,'NONW',542,'pollution',54,0.9,0,11.87,8.92114798419644,0.8,38.5,37.7,0.751571018045193
3318,'WWDRK',542,'pollution',51,0.85,0,46.0816666666667,4.61304310262398,33.8,59.7,25.9,0.100105821605642
3319,'POOR',542,'pollution',46,0.766667,0,14.3733333333333,4.16009560950538,9.4,26.4,17,0.28943151272069
3320,'HC',542,'pollution',34,0.566667,0,37.85,91.9776732304169,1,648,647,1
3321,'NOX',542,'pollution',30,0.5,0,22.65,46.3332896394543,1,319,318,1
3322,'SO2',542,'pollution',44,0.733333,0,53.7666666666667,63.3904678357036,1,278,277,1
3323,'HUMID',542,'pollution',17,0.283333,0,57.6666666666667,5.36993092991804,38,73,35,0.093120189536151
3324,'MORT',542,'pollution',60,1,0,940.358433333333,62.2062784943299,790.733,1113.156,322.423,0.0661516675868204
3325,'obs',544,'transplant',131,1,0,66,37.9605057922046,1,131,130,0.575159178669767
3326,'e',544,'transplant',127,0.969466,0,2.37909923664122,2.3879361473713,0.057,12.131,12.074,1
3328,'n',544,'transplant',55,0.419847,0,27.8320610687023,26.9678305997679,1,152,151,0.968948384138673
3329,'FTP',552,'detroit',13,1,0,304.511538461538,46.811656284547,260.35,390.19,129.84,0.153727036161093
3330,'UEMP',552,'detroit',13,1,0,5.79230769230769,2.35918825674621,3.2,11,7.8,0.407296777393104
3331,'MAN',552,'detroit',13,1,0,556.446153846154,49.8221606547497,455.5,613.5,158,0.0895363555132498
3332,'LIC',552,'detroit',13,1,0,537.506923076923,316.415139686894,156.41,1131.21,974.8,0.588671747473682
3333,'GR',552,'detroit',13,1,0,545.659230769231,311.03161161586,180.48,1029.75,849.27,0.570010721118728
3334,'CLEAR',552,'detroit',13,1,0,81.4461538461538,12.6592268974462,58.9,94.4,35.5,0.155430628699283
3335,'WM',552,'detroit',13,1,0,452507.538461538,64568.1238958969,359647,558724,199077,0.142689609360806
3336,'NMAN',552,'detroit',13,1,0,673.923076923077,94.7733977605368,538.1,819.8,281.7,0.140629399713158
3337,'GOV',552,'detroit',13,1,0,185.769230769231,37.0361846625564,133.9,230.9,97,0.199366625512726
3338,'HE',552,'detroit',13,1,0,3.94769230769231,0.966558791505151,2.91,5.76,2.85,0.244841470958047
3339,'WE',552,'detroit',13,1,0,169.970769230769,42.5112376244091,117.18,258.05,140.87,0.250109108859133
3340,'HOM',552,'detroit',13,1,0,25.1269230769231,16.3854347844945,8.52,52.33,43.81,0.652106695847019
3341,'ACC',552,'detroit',13,1,0,46.9230769230769,5.13960015405768,39.17,55.05,15.88,0.10953246229959
3342,'ASR',552,'detroit',13,1,0,311.95,73.0911529074028,217.99,473.01,255.02,0.234304064457133
3379,'pixel37',554,'mnist_784',21,0.0003,0,0.0432285714285714,2.95103347258311,0,255,255,1
3380,'pixel38',554,'mnist_784',36,0.000514286,0,0.0622428571428571,3.24201947328622,0,254,254,1
3381,'pixel39',554,'mnist_784',43,0.000614286,0,0.117928571428571,4.82041304695059,0,255,255,1
3382,'pixel40',554,'mnist_784',67,0.000957143,0,0.171242857142857,5.67719063114456,0,255,255,1
3383,'pixel41',554,'mnist_784',74,0.00105714,0,0.193414285714286,6.05196661104657,0,255,255,1
3384,'pixel42',554,'mnist_784',74,0.00105714,0,0.190085714285714,5.89719727185402,0,255,255,1
3385,'pixel43',554,'mnist_784',74,0.00105714,0,0.206285714285714,6.24354319748167,0,255,255,1
3386,'pixel44',554,'mnist_784',72,0.00102857,0,0.182742857142857,5.92012717198971,0,255,255,1
3387,'pixel45',554,'mnist_784',77,0.0011,0,0.1701,5.61977020516111,0,255,255,1
3388,'pixel46',554,'mnist_784',54,0.000771429,0,0.144514285714286,5.26613958052738,0,255,255,1
3389,'pixel47',554,'mnist_784',44,0.000628571,0,0.0992428571428571,4.32838190611251,0,255,255,1
3390,'pixel48',554,'mnist_784',30,0.000428571,0,0.0682285714285714,3.68133844564254,0,255,255,1
3391,'pixel49',554,'mnist_784',23,0.000328571,0,0.0488714285714286,3.03283697678542,0,244,244,1
3404,'pixel62',554,'mnist_784',16,0.000228571,0,0.0109428571428571,1.01973846533571,0,192,192,1
3405,'pixel63',554,'mnist_784',37,0.000528571,0,0.0563,3.06596645646154,0,254,254,1
3406,'pixel64',554,'mnist_784',69,0.000985714,0,0.139385714285714,4.97618008395129,0,255,255,1
3407,'pixel65',554,'mnist_784',89,0.00127143,0,0.268228571428571,7.12521930398636,0,255,255,1
3408,'pixel66',554,'mnist_784',150,0.00214286,0,0.520985714285714,9.80823660683134,0,255,255,1
3409,'pixel67',554,'mnist_784',192,0.00274286,0,0.916628571428572,13.2397727299899,0,255,255,1
3410,'pixel68',554,'mnist_784',223,0.00318571,0,1.41252857142857,16.3005486850379,0,255,255,1
3411,'pixel69',554,'mnist_784',233,0.00332857,0,2.00552857142857,19.4995388562537,0,255,255,1
3412,'pixel70',554,'mnist_784',247,0.00352857,0,2.64478571428571,22.3925351153378,0,255,255,1
3413,'pixel71',554,'mnist_784',252,0.0036,0,3.29485714285714,25.2111329574276,0,255,255,1
3414,'pixel72',554,'mnist_784',252,0.0036,0,3.65821428571428,26.346944506573,0,255,255,1
3415,'pixel73',554,'mnist_784',254,0.00362857,0,3.68871428571429,26.6593392385843,0,255,255,1
3416,'pixel74',554,'mnist_784',249,0.00355714,0,3.30264285714286,25.3579129759816,0,255,255,1
3417,'pixel75',554,'mnist_784',248,0.00354286,0,2.70457142857143,22.8664955818904,0,255,255,1
3418,'pixel76',554,'mnist_784',233,0.00332857,0,1.97178571428571,19.7394047243016,0,255,255,1
3419,'pixel77',554,'mnist_784',200,0.00285714,0,1.17471428571429,15.1282630995432,0,255,255,1
3420,'pixel78',554,'mnist_784',154,0.0022,0,0.607971428571428,10.8817923716297,0,255,255,1
3421,'pixel79',554,'mnist_784',102,0.00145714,0,0.286385714285714,7.40610624127664,0,255,255,1
3422,'pixel80',554,'mnist_784',53,0.000757143,0,0.0918285714285714,3.91623555187478,0,255,255,1
3423,'pixel81',554,'mnist_784',19,0.000271429,0,0.0302571428571429,2.31439986611207,0,255,255,1
3431,'pixel89',554,'mnist_784',19,0.000271429,0,0.0132142857142857,0.980551872800571,0,139,139,1
3432,'pixel90',554,'mnist_784',54,0.000771429,0,0.0702571428571429,3.16317760908691,0,255,255,1
3433,'pixel91',554,'mnist_784',93,0.00132857,0,0.218828571428571,6.13806351473744,0,255,255,1
3434,'pixel92',554,'mnist_784',163,0.00232857,0,0.549157142857143,9.86349412066513,0,255,255,1
3435,'pixel93',554,'mnist_784',208,0.00297143,0,1.17328571428571,14.6949097040228,0,255,255,1
3436,'pixel94',554,'mnist_784',246,0.00351429,0,2.27045714285714,20.7845147375995,0,255,255,1
3437,'pixel95',554,'mnist_784',253,0.00361429,0,3.78197142857143,27.0667880460163,0,255,255,1
3438,'pixel96',554,'mnist_784',256,0.00365714,0,5.64678571428571,33.1635491805989,0,255,255,1
3439,'pixel97',554,'mnist_784',256,0.00365714,0,7.68885714285714,38.5314546797384,0,255,255,1
3440,'pixel98',554,'mnist_784',256,0.00365714,0,9.94882857142858,43.790346342932,0,255,255,1
3441,'pixel99',554,'mnist_784',256,0.00365714,0,11.9869571428571,48.0307127993929,0,255,255,1
3442,'pixel100',554,'mnist_784',256,0.00365714,0,13.2302857142857,50.5480672092535,0,255,255,1
3443,'pixel101',554,'mnist_784',256,0.00365714,0,12.9729428571429,49.7545642228547,0,255,255,1
3444,'pixel102',554,'mnist_784',256,0.00365714,0,11.5404142857143,47.1186101892132,0,255,255,1
3445,'pixel103',554,'mnist_784',256,0.00365714,0,9.30114285714286,42.4753552182863,0,255,255,1
3446,'pixel104',554,'mnist_784',256,0.00365714,0,6.67485714285714,36.1854377052572,0,255,255,1
3447,'pixel105',554,'mnist_784',255,0.00364286,0,4.0862,28.0254194038536,0,255,255,1
3448,'pixel106',554,'mnist_784',246,0.00351429,0,2.20957142857143,20.7491907298501,0,255,255,1
3449,'pixel107',554,'mnist_784',216,0.00308571,0,1.06014285714286,13.8870451699185,0,255,255,1
3450,'pixel108',554,'mnist_784',138,0.00197143,0,0.415557142857143,8.74180373460434,0,255,255,1
3451,'pixel109',554,'mnist_784',71,0.00101429,0,0.157928571428571,5.30650175136084,0,255,255,1
3452,'pixel110',554,'mnist_784',24,0.000342857,0,0.0302428571428571,1.96552733443627,0,234,234,1
3458,'pixel116',554,'mnist_784',21,0.0003,0,0.0149857142857143,1.01336995715416,0,114,114,1
3459,'pixel117',554,'mnist_784',62,0.000885714,0,0.0839714285714286,3.4848171911342,0,254,254,1
3460,'pixel118',554,'mnist_784',139,0.00198571,0,0.382428571428571,7.84189652943364,0,255,255,1
3461,'pixel119',554,'mnist_784',206,0.00294286,0,1.03394285714286,13.1327126019133,0,255,255,1
3462,'pixel120',554,'mnist_784',243,0.00347143,0,2.43491428571429,20.869615990155,0,255,255,1
3463,'pixel121',554,'mnist_784',255,0.00364286,0,4.81337142857143,29.7323868387824,0,255,255,1
3464,'pixel122',554,'mnist_784',256,0.00365714,0,8.54428571428571,39.8480070442588,0,255,255,1
3465,'pixel123',554,'mnist_784',256,0.00365714,0,13.6060571428571,50.3785649758166,0,255,255,1
3466,'pixel124',554,'mnist_784',256,0.00365714,0,19.9866428571429,60.5883738802988,0,255,255,1
3467,'pixel125',554,'mnist_784',256,0.00365714,0,27.6048,69.9357325584291,0,255,255,1
3468,'pixel126',554,'mnist_784',256,0.00365714,0,35.7442857142857,78.3645931093646,0,255,255,1
3469,'pixel127',554,'mnist_784',256,0.00365714,0,42.3966857142857,84.2269726914819,0,255,255,1
3470,'pixel128',554,'mnist_784',256,0.00365714,0,45.6407142857143,86.784392893714,0,255,255,1
3471,'pixel129',554,'mnist_784',256,0.00365714,0,44.4056142857143,85.6996695131934,0,255,255,1
3472,'pixel130',554,'mnist_784',256,0.00365714,0,38.9493857142857,81.1492701206176,0,255,255,1
3473,'pixel131',554,'mnist_784',256,0.00365714,0,30.9315857142857,73.5835014403627,0,255,255,1
3474,'pixel132',554,'mnist_784',256,0.00365714,0,22.6060142857143,63.8774600977633,0,255,255,1
3475,'pixel133',554,'mnist_784',256,0.00365714,0,14.6565571428571,51.9782361086006,0,255,255,1
3476,'pixel134',554,'mnist_784',255,0.00364286,0,8.5555,39.7179038244151,0,255,255,1
3477,'pixel135',554,'mnist_784',255,0.00364286,0,4.52572857142857,28.6515710303156,0,255,255,1
3478,'pixel136',554,'mnist_784',245,0.0035,0,2.1345,19.619739191752,0,255,255,1
3479,'pixel137',554,'mnist_784',197,0.00281429,0,0.8532,12.1058557465523,0,255,255,1
3480,'pixel138',554,'mnist_784',102,0.00145714,0,0.206828571428571,5.42023314584242,0,255,255,1
3481,'pixel139',554,'mnist_784',26,0.000371429,0,0.0372142857142857,2.41180392943867,0,246,246,1
3486,'pixel144',554,'mnist_784',53,0.000757143,0,0.0593714285714286,2.70941900280745,0,255,255,1
3487,'pixel145',554,'mnist_784',156,0.00222857,0,0.407242857142857,7.74004580660173,0,255,255,1
3488,'pixel146',554,'mnist_784',223,0.00318571,0,1.45882857142857,16.073084728379,0,255,255,1
3489,'pixel147',554,'mnist_784',252,0.0036,0,3.5956,25.6575387289956,0,255,255,1
3490,'pixel148',554,'mnist_784',256,0.00365714,0,7.2376,36.6729228918233,0,255,255,1
3491,'pixel149',554,'mnist_784',256,0.00365714,0,13.0355857142857,49.2617303034165,0,255,255,1
3492,'pixel150',554,'mnist_784',256,0.00365714,0,21.4101285714286,62.5014316462089,0,255,255,1
3493,'pixel151',554,'mnist_784',256,0.00365714,0,32.0201714285714,75.0709530250198,0,255,255,1
3494,'pixel152',554,'mnist_784',256,0.00365714,0,44.9681571428572,86.3790650368767,0,255,255,1
3495,'pixel153',554,'mnist_784',256,0.00365714,0,59.6062714285714,96.0505345528392,0,255,255,1
3496,'pixel154',554,'mnist_784',256,0.00365714,0,74.4050428571428,103.363983015145,0,255,255,1
3497,'pixel155',554,'mnist_784',256,0.00365714,0,85.6439142857143,107.387808589039,0,255,255,1
3498,'pixel156',554,'mnist_784',256,0.00365714,0,90.9913285714286,108.670360986386,0,255,255,1
3499,'pixel157',554,'mnist_784',256,0.00365714,0,89.1048857142857,107.984060363845,0,255,255,1
3500,'pixel158',554,'mnist_784',256,0.00365714,0,80.1986857142857,105.11436735489,0,255,255,1
3501,'pixel159',554,'mnist_784',256,0.00365714,0,65.7740428571428,98.8169979475014,0,255,255,1
3502,'pixel160',554,'mnist_784',256,0.00365714,0,49.5821857142857,89.3373833408779,0,255,255,1
3503,'pixel161',554,'mnist_784',256,0.00365714,0,34.1949571428571,76.5905576550114,0,255,255,1
3504,'pixel162',554,'mnist_784',256,0.00365714,0,21.3574,61.7422039805781,0,255,255,1
3505,'pixel163',554,'mnist_784',256,0.00365714,0,12.3412428571429,47.4687805701209,0,255,255,1
3506,'pixel164',554,'mnist_784',256,0.00365714,0,6.57651428571428,34.7218489871976,0,255,255,1
3507,'pixel165',554,'mnist_784',252,0.0036,0,2.97144285714286,22.7752837924371,0,255,255,1
3508,'pixel166',554,'mnist_784',214,0.00305714,0,0.832585714285714,11.2119864307455,0,255,255,1
3509,'pixel167',554,'mnist_784',96,0.00137143,0,0.1539,4.66441665635042,0,255,255,1
3513,'pixel171',554,'mnist_784',27,0.000385714,0,0.0241285714285714,1.6293421178877,0,210,210,1
3514,'pixel172',554,'mnist_784',106,0.00151429,0,0.226242857142857,6.1541738052046,0,255,255,1
3515,'pixel173',554,'mnist_784',215,0.00307143,0,1.1532,14.3662488753063,0,255,255,1
3516,'pixel174',554,'mnist_784',249,0.00355714,0,3.30281428571428,24.7857385775491,0,255,255,1
3517,'pixel175',554,'mnist_784',256,0.00365714,0,7.40001428571429,37.2802383530389,0,255,255,1
3518,'pixel176',554,'mnist_784',256,0.00365714,0,14.2323,51.6908300117988,0,255,255,1
3519,'pixel177',554,'mnist_784',256,0.00365714,0,24.2067285714286,66.4528145601294,0,255,255,1
3520,'pixel178',554,'mnist_784',256,0.00365714,0,37.5957857142857,80.6915151210724,0,255,255,1
3521,'pixel179',554,'mnist_784',256,0.00365714,0,53.6680571428571,92.6610715803997,0,255,255,1
3522,'pixel180',554,'mnist_784',256,0.00365714,0,71.6451285714286,101.766053838382,0,255,255,1
3523,'pixel181',554,'mnist_784',256,0.00365714,0,90.0152,107.866215215727,0,255,255,1
3524,'pixel182',554,'mnist_784',256,0.00365714,0,106.811428571429,111.089603072543,0,255,255,1
3525,'pixel183',554,'mnist_784',256,0.00365714,0,119.065642857143,112.181617165221,0,255,255,0.942182937691094
3526,'pixel184',554,'mnist_784',256,0.00365714,0,124.554085714286,112.359448193038,0,255,255,0.902093637062853
3527,'pixel185',554,'mnist_784',256,0.00365714,0,121.849714285714,112.303549433889,0,255,255,0.921656239345452
3528,'pixel186',554,'mnist_784',256,0.00365714,0,112.013842857143,112.173627312365,0,255,255,1
3529,'pixel187',554,'mnist_784',256,0.00365714,0,95.9671571428572,109.8164873879,0,255,255,1
3530,'pixel188',554,'mnist_784',256,0.00365714,0,74.9559285714286,103.590260296563,0,255,255,1
3531,'pixel189',554,'mnist_784',256,0.00365714,0,53.8257285714286,92.9344887451094,0,255,255,1
3532,'pixel190',554,'mnist_784',256,0.00365714,0,35.0498857142857,77.8391409740951,0,255,255,1
3533,'pixel191',554,'mnist_784',256,0.00365714,0,20.8035285714286,61.6288706748647,0,255,255,1
3534,'pixel192',554,'mnist_784',256,0.00365714,0,11.272,45.6165242596655,0,255,255,1
3535,'pixel193',554,'mnist_784',256,0.00365714,0,5.36882857142857,31.1805227228565,0,255,255,1
3536,'pixel194',554,'mnist_784',246,0.00351429,0,1.8365,17.7511878263195,0,255,255,1
3537,'pixel195',554,'mnist_784',151,0.00215714,0,0.377257142857143,7.82149288738813,0,254,254,1
3538,'pixel196',554,'mnist_784',24,0.000342857,0,0.0313571428571429,2.05260247438064,0,253,253,1
3540,'pixel198',554,'mnist_784',17,0.000242857,0,0.0191,1.46615928253302,0,191,191,1
3541,'pixel199',554,'mnist_784',67,0.000957143,0,0.1089,4.09290956098588,0,255,255,1
3542,'pixel200',554,'mnist_784',167,0.00238571,0,0.6151,10.25680668865,0,255,255,1
3543,'pixel201',554,'mnist_784',243,0.00347143,0,2.36178571428571,20.7426940791015,0,255,255,1
3544,'pixel202',554,'mnist_784',256,0.00365714,0,5.94055714285714,33.3085439741331,0,255,255,1
3545,'pixel203',554,'mnist_784',256,0.00365714,0,12.3529857142857,48.0193152998469,0,255,255,1
3546,'pixel204',554,'mnist_784',256,0.00365714,0,22.4109428571428,63.8872578844384,0,255,255,1
3547,'pixel205',554,'mnist_784',256,0.00365714,0,36.4677714285714,79.0929230157987,0,255,255,1
3548,'pixel206',554,'mnist_784',256,0.00365714,0,54.3526285714286,92.4610332409598,0,255,255,1
3549,'pixel207',554,'mnist_784',256,0.00365714,0,74.4425142857143,101.97322570279,0,255,255,1
3550,'pixel208',554,'mnist_784',256,0.00365714,0,94.9390142857143,107.575808300573,0,255,255,1
3551,'pixel209',554,'mnist_784',256,0.00365714,0,112.2708,110.056608237515,0,255,255,0.980278115391673
3552,'pixel210',554,'mnist_784',256,0.00365714,0,125.425857142857,110.48701711575,0,255,255,0.880895053321484
3553,'pixel211',554,'mnist_784',256,0.00365714,0,133.090214285714,110.457545830722,0,255,255,0.829944909349943
3554,'pixel212',554,'mnist_784',256,0.00365714,0,135.574757142857,110.147593403981,0,255,255,0.812449129360537
3555,'pixel213',554,'mnist_784',256,0.00365714,0,133.352,110.190935507565,0,255,255,0.826316332020256
3556,'pixel214',554,'mnist_784',256,0.00365714,0,126.664214285714,110.684132772629,0,255,255,0.873839019148384
3557,'pixel215',554,'mnist_784',256,0.00365714,0,113.501928571429,110.982910585761,0,255,255,0.977806386046712
3558,'pixel216',554,'mnist_784',256,0.00365714,0,93.6361428571429,108.612844104216,0,255,255,1
3559,'pixel217',554,'mnist_784',256,0.00365714,0,69.4776571428571,100.911283819217,0,255,255,1
3560,'pixel218',554,'mnist_784',256,0.00365714,0,46.4880714285714,87.6280278637989,0,255,255,1
3561,'pixel219',554,'mnist_784',256,0.00365714,0,27.7813571428571,70.340346320626,0,255,255,1
3562,'pixel220',554,'mnist_784',256,0.00365714,0,14.9903,52.5250404628355,0,255,255,1
3563,'pixel221',554,'mnist_784',256,0.00365714,0,6.97447142857142,35.5826766654228,0,255,255,1
3564,'pixel222',554,'mnist_784',249,0.00355714,0,2.57665714285714,21.2868194586141,0,255,255,1
3565,'pixel223',554,'mnist_784',164,0.00234286,0,0.514928571428571,9.09344747640524,0,255,255,1
3566,'pixel224',554,'mnist_784',24,0.000342857,0,0.0314,2.0554151736729,0,253,253,1
3568,'pixel226',554,'mnist_784',32,0.000457143,0,0.0529285714285714,2.96957360578022,0,255,255,1
3569,'pixel227',554,'mnist_784',129,0.00184286,0,0.333014285714286,7.71474989998448,0,255,255,1
3570,'pixel228',554,'mnist_784',220,0.00314286,0,1.30144285714286,15.3769970625468,0,255,255,1
3571,'pixel229',554,'mnist_784',251,0.00358571,0,3.744,26.8193591480976,0,255,255,1
3572,'pixel230',554,'mnist_784',255,0.00364286,0,8.4468,40.140786376725,0,255,255,1
3573,'pixel231',554,'mnist_784',256,0.00365714,0,16.6850714285714,55.8531592628695,0,255,255,1
3574,'pixel232',554,'mnist_784',256,0.00365714,0,29.5129714285714,72.5260061971387,0,255,255,1
3575,'pixel233',554,'mnist_784',256,0.00365714,0,47.2817428571429,88.2599350363543,0,255,255,1
3576,'pixel234',554,'mnist_784',256,0.00365714,0,68.9055,100.417224582631,0,255,255,1
3577,'pixel235',554,'mnist_784',256,0.00365714,0,91.3976428571429,107.513743826823,0,255,255,1
3578,'pixel236',554,'mnist_784',256,0.00365714,0,109.353214285714,110.622778536269,0,255,255,1
3579,'pixel237',554,'mnist_784',256,0.00365714,0,119.802257142857,111.226213387333,0,255,255,0.9284150068617
3580,'pixel238',554,'mnist_784',256,0.00365714,0,123.404542857143,111.458854242372,0,255,255,0.90319895574185
3581,'pixel239',554,'mnist_784',256,0.00365714,0,123.072842857143,111.330211532454,0,255,255,0.904587957407315
3582,'pixel240',554,'mnist_784',256,0.00365714,0,122.347528571429,110.84218089966,0,255,255,0.905961748421821
3583,'pixel241',554,'mnist_784',256,0.00365714,0,122.782385714286,110.740735800347,0,255,255,0.901926894123396
3584,'pixel242',554,'mnist_784',256,0.00365714,0,122.405114285714,111.05313017823,0,255,255,0.90725890683794
3585,'pixel243',554,'mnist_784',256,0.00365714,0,116.441957142857,111.410509280732,0,255,255,0.956790078202206
3586,'pixel244',554,'mnist_784',256,0.00365714,0,100.601371428571,110.213182619216,0,255,255,1
3587,'pixel245',554,'mnist_784',256,0.00365714,0,76.9929857142857,104.444839049163,0,255,255,1
3588,'pixel246',554,'mnist_784',256,0.00365714,0,52.4062714285714,92.2696952837953,0,255,255,1
3589,'pixel247',554,'mnist_784',256,0.00365714,0,31.3826285714286,74.6387774191173,0,255,255,1
3590,'pixel248',554,'mnist_784',256,0.00365714,0,16.1331857142857,54.4912365961526,0,255,255,1
3591,'pixel249',554,'mnist_784',256,0.00365714,0,7.1545,36.265905928775,0,255,255,1
3592,'pixel250',554,'mnist_784',251,0.00358571,0,2.6356,21.7787810232486,0,255,255,1
3593,'pixel251',554,'mnist_784',167,0.00238571,0,0.516842857142857,9.24259052102275,0,254,254,1
3594,'pixel252',554,'mnist_784',20,0.000285714,0,0.0299,2.15456678263378,0,221,221,1
3596,'pixel254',554,'mnist_784',49,0.0007,0,0.0906,4.03046551627596,0,254,254,1
3597,'pixel255',554,'mnist_784',142,0.00202857,0,0.509185714285714,9.73474400487138,0,255,255,1
3598,'pixel256',554,'mnist_784',227,0.00324286,0,1.71107142857143,18.3818953296516,0,255,255,1
3599,'pixel257',554,'mnist_784',254,0.00362857,0,4.42017142857143,29.4930867832037,0,255,255,1
3600,'pixel258',554,'mnist_784',256,0.00365714,0,9.72242857142857,43.201147988439,0,255,255,1
3601,'pixel259',554,'mnist_784',256,0.00365714,0,19.3498142857143,60.0980388165698,0,255,255,1
3602,'pixel260',554,'mnist_784',256,0.00365714,0,34.3919428571429,77.8474749462166,0,255,255,1
3603,'pixel261',554,'mnist_784',256,0.00365714,0,55.1734428571429,93.8492920225891,0,255,255,1
3604,'pixel262',554,'mnist_784',256,0.00365714,0,79.2916285714286,104.799415593508,0,255,255,1
3605,'pixel263',554,'mnist_784',256,0.00365714,0,100.287971428571,110.233482370867,0,255,255,1
3606,'pixel264',554,'mnist_784',256,0.00365714,0,111.207128571429,111.577271068098,0,255,255,1
3607,'pixel265',554,'mnist_784',256,0.00365714,0,110.670042857143,111.3154755712,0,255,255,1
3608,'pixel266',554,'mnist_784',256,0.00365714,0,104.153957142857,110.074528142502,0,255,255,1
3609,'pixel267',554,'mnist_784',256,0.00365714,0,98.9987285714286,109.082689206722,0,255,255,1
3610,'pixel268',554,'mnist_784',256,0.00365714,0,99.3770285714285,108.710143393023,0,255,255,1
3611,'pixel269',554,'mnist_784',256,0.00365714,0,104.435757142857,109.309821656283,0,255,255,1
3612,'pixel270',554,'mnist_784',256,0.00365714,0,111.253685714286,110.634648090941,0,255,255,0.994435801210807
3613,'pixel271',554,'mnist_784',256,0.00365714,0,111.375942857143,111.2672875234,0,255,255,0.999024427260002
3614,'pixel272',554,'mnist_784',256,0.00365714,0,99.0871571428571,110.01423248092,0,255,255,1
3615,'pixel273',554,'mnist_784',256,0.00365714,0,76.6997571428572,104.438208397888,0,255,255,1
3616,'pixel274',554,'mnist_784',256,0.00365714,0,52.2337571428572,92.5144505280451,0,255,255,1
3617,'pixel275',554,'mnist_784',256,0.00365714,0,31.0946714285714,74.4662056456509,0,255,255,1
3618,'pixel276',554,'mnist_784',256,0.00365714,0,15.2394142857143,52.9085936815657,0,255,255,1
3619,'pixel277',554,'mnist_784',256,0.00365714,0,5.96902857142857,32.8847459775286,0,255,255,1
3620,'pixel278',554,'mnist_784',246,0.00351429,0,1.91832857142857,18.2152541568586,0,255,255,1
3621,'pixel279',554,'mnist_784',159,0.00227143,0,0.376857142857143,7.74512611310211,0,255,255,1
3622,'pixel280',554,'mnist_784',22,0.000314286,0,0.0320714285714286,2.15275117658606,0,220,220,1
