'attribute_id','attribute_name','openml_dataset_id','dataset_name','distinct_values_cnt','distinct_values_pct','missing_values_pct','val_size_min','val_size_max','val_size_avg','val_size_std','val_pct_min','val_pct_max','val_pct_median','val_pct_std'
1519,'danger_index',205,'sleep',5,0.0806452,0,1,1,1,0,14.52,30.65,16.13,6.70938
1558,'diffSaTime1',216,'elevators',15,0.000903669,0,1,7,6.13333,1.50555,0.01,76.23,0.31,19.438
1559,'diffSaTime2',216,'elevators',3,0.000180734,0,1,6,4.33333,2.88675,0.01,99.99,0.01,57.7235
1560,'diffSaTime3',216,'elevators',12,0.000722935,0,1,7,6.08333,1.67649,0.01,88.99,0.385,25.4376
1561,'diffSaTime4',216,'elevators',3,0.000180734,0,1,6,4.33333,2.88675,0.01,99.98,0.01,57.7177
1564,'still_alive',222,'echoMonths',2,0.0153846,0,1,1,1,0,32.31,67.69,50,25.0174
1566,'pericardial',222,'echoMonths',2,0.0153846,0,1,1,1,0,18.46,81.54,50,44.6043
1572,'alive_at_1',222,'echoMonths',2,0.0153846,0.438462,1,1,1,0,31.51,68.49,50,26.1488
1575,'menopause',224,'breastTumor',3,0.0104895,0,3,13,6.66667,5.50757,2.45,52.8,44.76,27.049
1576,'inv-nodes',224,'breastTumor',18,0.0629371,0,1,2,1.44444,0.51131,0.35,51.4,1.75,11.9779
1577,'node-caps',224,'breastTumor',2,0.00699301,0.027972,2,3,2.5,0.707107,20.14,79.86,50,42.2284
1578,'deg-malig',224,'breastTumor',3,0.0104895,0,1,1,1,0,24.83,45.45,29.72,10.7744
1579,'breast',224,'breastTumor',2,0.00699301,0,4,5,4.5,0.707107,46.85,53.15,50,4.45477
1580,'breast-quad',224,'breastTumor',5,0.0174825,0.0034965,7,11,9.8,1.64317,7.37,38.6,11.58,15.0631
1581,'irradiation',224,'breastTumor',2,0.00699301,0,2,3,2.5,0.707107,23.78,76.22,50,37.0807
1582,'recurrence',224,'breastTumor',2,0.00699301,0,1,1,1,0,29.72,70.28,50,28.6803
1610,'CHMIN',230,'machine_cpu',15,0.0717703,0,1,2,1.4,0.507093,0.48,44.98,3.35,11.2153
1613,'Species',232,'fishcatch',7,0.0443038,0,1,1,1,0,3.8,35.44,10.76,10.8625
1619,'Sex',232,'fishcatch',2,0.0126582,0.550633,1,1,1,0,22.54,77.46,50,38.8343
1621,'name',285,'flags',194,1,0,2,24,8.31959,3.68035,0.52,0.52,0.52,0
1622,'1landmass',285,'flags',6,0.0309278,0,1,1,1,0,8.76,26.8,17.01,6.62951
1623,'2zone',285,'flags',4,0.0206186,0,1,1,1,0,8.25,46.91,22.425,17.1816
1626,'language',285,'flags',10,0.0515464,0,1,2,1.1,0.316228,2.06,23.71,9.275,8.19739
1627,'religion',285,'flags',8,0.0412371,0,1,1,1,0,2.06,30.93,10.825,10.3875
1628,'bars',285,'flags',5,0.0257732,0,1,1,1,0,0.52,81.96,3.61,34.8474
1629,'stripes',285,'flags',12,0.0618557,0,1,2,1.25,0.452267,0.52,56.7,0.775,16.5385
1630,'colours',285,'flags',8,0.0412371,0,1,1,1,0,0.52,38.66,6.185,13.7441
1631,'red',285,'flags',2,0.0103093,0,1,1,1,0,21.13,78.87,50,40.8283
1632,'green',285,'flags',2,0.0103093,0,1,1,1,0,46.91,53.09,50,4.36992
1633,'blue',285,'flags',2,0.0103093,0,1,1,1,0,48.97,51.03,50,1.45664
1634,'gold',285,'flags',2,0.0103093,0,1,1,1,0,46.91,53.09,50,4.36992
1635,'white',285,'flags',2,0.0103093,0,1,1,1,0,24.74,75.26,50,35.723
1636,'black',285,'flags',2,0.0103093,0,1,1,1,0,26.8,73.2,50,32.8098
1637,'orange',285,'flags',2,0.0103093,0,1,1,1,0,13.4,86.6,50,51.7602
1638,'mainhue',285,'flags',8,0.0412371,0,3,6,4.625,0.916125,1.03,36.6,10.565,11.9911
1639,'circles',285,'flags',4,0.0206186,0,1,1,1,0,0.52,85.05,7.22,40.527
1640,'crosses',285,'flags',3,0.0154639,0,1,1,1,0,1.03,86.08,12.89,46.0633
1641,'saltires',285,'flags',2,0.0103093,0,1,1,1,0,9.28,90.72,50,57.5868
1642,'quarters',285,'flags',3,0.0154639,0,1,1,1,0,0.52,86.6,12.89,46.5402
1643,'sunstars',285,'flags',14,0.0721649,0,1,2,1.35714,0.497245,0.52,58.76,1.03,16.2583
1644,'crescent',285,'flags',2,0.0103093,0,1,1,1,0,5.67,94.33,50,62.6921
1645,'triangle',285,'flags',2,0.0103093,0,1,1,1,0,13.92,86.08,50,51.0248
1646,'icon',285,'flags',2,0.0103093,0,1,1,1,0,25.26,74.74,50,34.9876
1647,'animate',285,'flags',2,0.0103093,0,1,1,1,0,20.1,79.9,50,42.285
1648,'text',285,'flags',2,0.0103093,0,1,1,1,0,8.25,91.75,50,59.0434
1649,'topleft',285,'flags',7,0.0360825,0,3,6,4.57143,0.9759,2.06,28.87,16.49,10.5417
1650,'botright',285,'flags',8,0.0412371,0,3,6,4.625,0.916125,0.52,35.57,6.7,12.8084
1662,'quality',287,'wine_quality',7,0.00107742,0,1,1,1,0,0.08,43.65,3.32,17.5868
2240,'f578',300,'isolet',2,0.000256509,0,1,2,1.5,0.707107,19.1,80.9,50,43.6992
2241,'f579',300,'isolet',2,0.000256509,0,1,2,1.5,0.707107,13.83,86.17,50,51.1521
2242,'f580',300,'isolet',2,0.000256509,0,1,2,1.5,0.707107,32.95,67.05,50,24.1123
2243,'f581',300,'isolet',11,0.0014108,0,1,4,2.90909,1.13618,0.36,70.55,1.27,20.7359
2244,'f582',300,'isolet',11,0.0014108,0,1,4,2.90909,1.13618,0.56,88.28,1.03,26.273
2245,'f583',300,'isolet',11,0.0014108,0,1,4,2.90909,1.13618,0.45,65.32,2.1,19.0142
2247,'f585',300,'isolet',2,0.000256509,0,1,2,1.5,0.707107,13.09,86.91,50,52.1986
2280,'class',300,'isolet',26,0.00333462,0,1,2,1.65385,0.485165,3.82,3.85,3.85,0.00693929
2281,'WSR0',301,'ozone_level',69,0.0272082,0,1,3,2.76812,0.645002,0.04,11.79,0.83,1.80824
2282,'WSR1',301,'ozone_level',71,0.0279968,0,1,3,2.77465,0.636894,0.04,11.51,0.79,1.80979
2283,'WSR2',301,'ozone_level',66,0.0260252,0,1,3,2.75758,0.657749,0.04,11.59,0.93,1.87277
2284,'WSR3',301,'ozone_level',67,0.0264196,0,1,3,2.76119,0.653419,0.04,11.51,0.83,1.87253
2285,'WSR4',301,'ozone_level',65,0.0256309,0,1,3,2.75385,0.662164,0.04,11.55,0.95,1.87362
2286,'WSR5',301,'ozone_level',64,0.0252366,0,1,3,2.71875,0.700765,0.04,11.51,0.87,1.8852
2287,'WSR6',301,'ozone_level',67,0.0264196,0,1,3,2.76119,0.653419,0.04,11.47,0.79,1.82873
2288,'WSR7',301,'ozone_level',68,0.0268139,0,1,3,2.76471,0.64917,0.04,11.4,1.14,1.70847
2289,'WSR8',301,'ozone_level',70,0.0276025,0,1,3,2.77143,0.64091,0.04,11.44,0.99,1.64269
2290,'WSR9',301,'ozone_level',71,0.0279968,0,1,3,2.77465,0.636894,0.04,11.32,1.06,1.60035
2291,'WSR10',301,'ozone_level',77,0.0303628,0,1,3,2.74026,0.67673,0.04,11.36,0.99,1.52464
2292,'WSR11',301,'ozone_level',78,0.0307571,0,1,3,2.79487,0.610705,0.04,11.51,1.08,1.49664
2293,'WSR12',301,'ozone_level',78,0.0307571,0,1,3,2.74359,0.672964,0.04,11.32,1.18,1.46154
2294,'WSR13',301,'ozone_level',79,0.0311514,0,1,3,2.77215,0.639498,0.04,11.36,1.18,1.44643
2295,'WSR14',301,'ozone_level',78,0.0307571,0,1,3,2.79487,0.610705,0.04,11.36,1.2,1.45095
2296,'WSR15',301,'ozone_level',79,0.0311514,0,1,3,2.77215,0.639498,0.04,11.28,1.06,1.46634
2297,'WSR16',301,'ozone_level',73,0.0287855,0,1,3,2.80822,0.592957,0.04,11.2,1.06,1.52588
2298,'WSR17',301,'ozone_level',74,0.0291798,0,1,3,2.78378,0.625273,0.04,11.16,0.91,1.5623
2299,'WSR18',301,'ozone_level',71,0.0279968,0,1,3,2.77465,0.636894,0.04,11.28,1.1,1.58312
2300,'WSR19',301,'ozone_level',66,0.0260252,0,1,3,2.78788,0.620549,0.04,11.51,1.26,1.65887
2301,'WSR20',301,'ozone_level',69,0.0272082,0,1,3,2.73913,0.678497,0.04,11.59,1.1,1.69077
2302,'WSR21',301,'ozone_level',70,0.0276025,0,1,3,2.77143,0.64091,0.04,11.55,1.025,1.68001
2303,'WSR22',301,'ozone_level',69,0.0272082,0,1,3,2.76812,0.645002,0.04,11.83,0.91,1.76161
2304,'WSR23',301,'ozone_level',66,0.0260252,0,1,3,2.78788,0.620549,0.04,11.71,1.005,1.77013
2305,'WSR_PK',301,'ozone_level',75,0.0295741,0,1,3,2.78667,0.621535,0.04,10.76,0.87,1.60798
2306,'WSR_AV',301,'ozone_level',56,0.022082,0,1,3,2.75,0.667424,0.04,10.76,1.24,1.91892
2307,'T0',301,'ozone_level',283,0.111593,0,1,4,3.48763,0.754905,0.04,7.49,0.28,0.485028
2308,'T1',301,'ozone_level',285,0.112382,0,1,4,3.47368,0.762346,0.04,7.29,0.28,0.481066
2309,'T2',301,'ozone_level',288,0.113565,0,1,4,3.46875,0.768996,0.04,7.37,0.28,0.47871
2310,'T3',301,'ozone_level',284,0.111987,0,1,4,3.48239,0.754051,0.04,7.26,0.24,0.479197
2311,'T4',301,'ozone_level',284,0.111987,0,1,4,3.47887,0.749259,0.04,7.26,0.28,0.480844
2312,'T5',301,'ozone_level',293,0.115536,0,1,4,3.4744,0.765386,0.04,7.22,0.28,0.474827
2313,'T6',301,'ozone_level',296,0.116719,0,1,4,3.48311,0.76339,0.04,7.22,0.28,0.468624
2314,'T7',301,'ozone_level',312,0.123028,0,1,4,3.5,0.747988,0.04,7.22,0.24,0.448699
2315,'T8',301,'ozone_level',314,0.123817,0,1,4,3.51911,0.737809,0.04,7.29,0.24,0.448944
2316,'T9',301,'ozone_level',315,0.124211,0,1,4,3.55873,0.726354,0.04,7.29,0.24,0.449396
2317,'T10',301,'ozone_level',328,0.129338,0,1,4,3.56707,0.738882,0.04,7.41,0.22,0.452232
2318,'T11',301,'ozone_level',331,0.130521,0,1,4,3.61329,0.693042,0.04,7.57,0.24,0.451176
2319,'T12',301,'ozone_level',335,0.132098,0,1,4,3.63582,0.678079,0.04,7.45,0.24,0.444808
2320,'T13',301,'ozone_level',336,0.132492,0,1,4,3.65476,0.655522,0.04,7.53,0.24,0.444889
2321,'T14',301,'ozone_level',336,0.132492,0,1,4,3.64881,0.683624,0.04,7.57,0.24,0.4481
2322,'T15',301,'ozone_level',340,0.134069,0,1,4,3.65588,0.692859,0.04,7.37,0.24,0.43531
2323,'T16',301,'ozone_level',338,0.133281,0,1,4,3.66568,0.669873,0.04,7.26,0.24,0.432467
2324,'T17',301,'ozone_level',330,0.130126,0,1,4,3.65758,0.675912,0.04,7.18,0.24,0.431982
2325,'T18',301,'ozone_level',322,0.126972,0,1,4,3.6087,0.72922,0.04,7.26,0.24,0.445183
2326,'T19',301,'ozone_level',307,0.121057,0,1,4,3.59283,0.700383,0.04,7.41,0.28,0.45967
2327,'T20',301,'ozone_level',303,0.119479,0,1,4,3.54785,0.734793,0.04,7.45,0.28,0.466335
2328,'T21',301,'ozone_level',295,0.116325,0,1,4,3.53559,0.731637,0.04,7.29,0.28,0.466698
2329,'T22',301,'ozone_level',288,0.113565,0,1,4,3.53472,0.731694,0.04,7.57,0.28,0.490385
2330,'T23',301,'ozone_level',285,0.112382,0,1,4,3.54035,0.718924,0.04,7.45,0.28,0.484975
2331,'T_PK',301,'ozone_level',331,0.130521,0,1,4,3.70393,0.648973,0.04,6.9,0.2,0.426462
2332,'T_AV',301,'ozone_level',297,0.117114,0,1,4,3.54545,0.752555,0.04,6.9,0.28,0.433022
2333,'T85',301,'ozone_level',252,0.0993691,0,1,5,3.5,0.785831,0.04,3.9,0.3,0.38949
2334,'RH85',301,'ozone_level',101,0.0398265,0,1,4,3.85149,0.497718,0.08,4.14,0.83,0.557462
2335,'U85',301,'ozone_level',1290,0.508675,0,1,6,4.32636,0.676322,0.04,7.1,0.04,0.200397
2336,'V85',301,'ozone_level',1463,0.576893,0,1,6,4.45181,0.699009,0.04,7.1,0.04,0.187228
2337,'HT85',301,'ozone_level',369,0.145505,0,1,6,4.9729,1.02115,0.04,3.75,0.2,0.2793
2338,'T70',301,'ozone_level',246,0.0970032,0,1,5,3.5122,0.874732,0.04,4.22,0.2,0.470958
2339,'RH70',301,'ozone_level',101,0.0398265,0,1,4,3.85149,0.497718,0.08,4.53,0.95,0.556981
2340,'U70',301,'ozone_level',1538,0.606467,0,1,6,4.41222,0.671305,0.04,6.19,0.04,0.159421
2341,'V70',301,'ozone_level',1430,0.56388,0,1,6,4.49231,0.741368,0.04,6.19,0.04,0.16658
2342,'HT70',301,'ozone_level',442,0.17429,0,1,6,5.00226,1.01798,0.04,3.94,0.2,0.238304
2343,'T50',301,'ozone_level',187,0.0737382,0,1,5,4.39037,0.824695,0.04,4.53,0.55,0.453918
2344,'RH50',301,'ozone_level',101,0.0398265,0,1,4,3.85149,0.497718,0.04,4.93,0.75,0.884266
2345,'U50',301,'ozone_level',1688,0.665615,0,1,6,4.54621,0.633203,0.04,8.28,0.04,0.201984
2346,'V50',301,'ozone_level',1511,0.59582,0,1,6,4.56784,0.747976,0.04,8.28,0.04,0.214462
2347,'HT50',301,'ozone_level',86,0.0339117,0,1,4,3.96512,0.323498,0.04,4.42,0.95,1.00412
2348,'KI',301,'ozone_level',1049,0.413644,0,1,6,4.32126,0.894606,0.04,5.36,0.08,0.172785
2349,'TT',301,'ozone_level',658,0.259464,0,1,5,4.09422,0.831421,0.04,4.93,0.12,0.217973
2350,'SLP',301,'ozone_level',72,0.0283912,0,1,5,4.90278,0.507957,0.04,4.85,0.81,1.45932
2351,'SLP_',301,'ozone_level',57,0.0224763,0,1,4,2.70175,0.778389,0.04,7.97,0.63,2.24177
2352,'Precp',301,'ozone_level',175,0.0690063,0,1,5,3.93143,0.520704,0.04,71.61,0.08,5.40952
2353,'Class',301,'ozone_level',2,0.000788644,0,1,1,1,0,2.88,97.12,50,66.6377
2354,'Speaker_Number',307,'vowel',15,0.0151515,0,2,6,4.13333,0.99043,6.67,6.67,6.67,0
2355,'Sex',307,'vowel',2,0.0020202,0,4,6,5,1.41421,46.67,53.33,50,4.70933
2366,'Class',307,'vowel',11,0.0111111,0,3,3,3,0,9.09,9.09,9.09,0
2400,'LRS-name',313,'spectrometer',531,1,0,10,10,10,0,0.19,0.19,0.19,0
2401,'LRS-class',313,'spectrometer',48,0.0903955,0,1,2,1.91667,0.27931,0.19,10.36,0.655,2.53847
2402,'ID-type',313,'spectrometer',4,0.00753296,0,1,1,1,0,11.68,42.37,22.98,13.8953
2507,'fold',315,'us_crime',10,0.00501504,0,1,2,1.1,0.316228,9.98,10.03,9.98,0.02582
2578,'MedNumBR',315,'us_crime',3,0.00150451,0,1,3,1.66667,1.1547,1.35,60.23,38.42,29.7678
2619,'NumKindsDrugsSeiz',315,'us_crime',15,0.00752257,0.84002,1,4,3.53333,1.0601,0.63,16.93,6.58,5.08519
2627,'LemasGangUnitDeploy',315,'us_crime',3,0.00150451,0.84002,1,3,1.66667,1.1547,27.59,39.5,32.92,5.96592
2631,'IDENTIF',327,'bridges',105,1,0,2,5,3.00926,0.442917,0,0.95,0.95,0.156847
2632,'RIVER',327,'bridges',4,0.0380952,0,1,1,1,0,2.86,44.76,26.19,20.1182
2635,'PURPOSE',327,'bridges',4,0.0380952,0,2,8,5.25,2.75379,0.95,65.71,16.665,30.0286
2638,'CLEAR-G',327,'bridges',2,0.0190476,0.0190476,1,1,1,0,25.24,74.76,50,35.0159
2639,'T-OR-D',327,'bridges',2,0.0190476,0.0285714,4,7,5.5,2.12132,14.71,85.29,50,49.9076
2640,'MATERIAL',327,'bridges',3,0.0285714,0,4,5,4.33333,0.57735,10.48,74.29,15.24,35.5464
2641,'SPAN',327,'bridges',3,0.0285714,0.12381,4,6,5,1,9.78,57.61,32.61,23.9232
2642,'REL-L',327,'bridges',3,0.0285714,0.047619,1,3,1.66667,1.1547,15,55,30,20.2073
2643,'TYPE',327,'bridges',6,0.0571429,0,4,8,6,1.78885,9.52,41.9,11.43,12.528
2644,'IDENTIF',328,'bridges',105,1,0,2,5,3.00926,0.442917,0,0.95,0.95,0.156847
2645,'RIVER',328,'bridges',4,0.0380952,0,1,1,1,0,2.86,44.76,26.19,20.1182
2647,'ERECTED',328,'bridges',4,0.0380952,0,6,8,6.5,1,14.29,50.48,17.62,17.0619
2648,'PURPOSE',328,'bridges',4,0.0380952,0,2,8,5.25,2.75379,0.95,65.71,16.665,30.0286
2649,'LENGTH',328,'bridges',3,0.0285714,0.228571,4,6,5,1,14.81,59.26,25.93,23.1313
2650,'LANES',328,'bridges',4,0.0380952,0.12381,1,1,1,0,4.35,66.3,14.675,29.2035
2651,'CLEAR-G',328,'bridges',2,0.0190476,0.0190476,1,1,1,0,25.24,74.76,50,35.0159
2652,'T-OR-D',328,'bridges',2,0.0190476,0.0285714,4,7,5.5,2.12132,14.71,85.29,50,49.9076
2653,'MATERIAL',328,'bridges',3,0.0285714,0,4,5,4.33333,0.57735,10.48,74.29,15.24,35.5464
2654,'SPAN',328,'bridges',3,0.0285714,0.12381,4,6,5,1,9.78,57.61,32.61,23.9232
2655,'REL-L',328,'bridges',3,0.0285714,0.047619,1,3,1.66667,1.1547,15,55,30,20.2073
2656,'TYPE',328,'bridges',6,0.0571429,0,4,8,6,1.78885,9.52,41.9,11.43,12.528
2657,'hobby',329,'hayes-roth',3,0.01875,0,1,1,1,0,27.5,45,27.5,10.1036
2658,'age',329,'hayes-roth',4,0.025,0,1,1,1,0,8.12,36.88,27.5,14.3124
2659,'educational_level',329,'hayes-roth',4,0.025,0,1,1,1,0,8.12,36.88,27.5,14.3124
2660,'marital_status',329,'hayes-roth',4,0.025,0,1,1,1,0,8.12,36.88,27.5,14.3124
2661,'class',329,'hayes-roth',3,0.01875,0,1,1,1,0,0,40.62,29.69,19.3698
2662,'strata',343,'white-clover',7,0.111111,0,6,10,8.57143,1.51186,14.29,14.29,14.29,0
2663,'plot',343,'white-clover',3,0.047619,0,4,6,4.66667,1.1547,33.33,33.33,33.33,0
2664,'paddock',343,'white-clover',3,0.047619,0,2,2,2,0,33.33,33.33,33.33,0
2692,'strata-combined',343,'white-clover',3,0.047619,0,1,1,1,0,14.29,57.14,28.57,21.8185
2693,'WhiteClover-94',343,'white-clover',4,0.0634921,0,24,30,28.25,2.87228,1.59,60.32,19.05,27.0118
2694,'Y',354,'poker',2,1.9512e-06,0,1,2,1.5,0.707107,49.88,50.12,50,0.169704
2695,'X1',354,'poker',4,3.9024e-06,0,7,8,7.5,0.57735,24.95,25.09,24.98,0.0616441
2696,'X2',354,'poker',13,1.26828e-05,0,7,8,7.92308,0.27735,7.65,7.73,7.69,0.0233973
2697,'X3',354,'poker',4,3.9024e-06,0,8,8,8,0,24.96,25.04,25,0.0408258
2698,'X4',354,'poker',13,1.26828e-05,0,7,8,7.76923,0.438529,7.64,7.74,7.7,0.031724
2699,'X5',354,'poker',4,3.9024e-06,0,8,8,8,0,24.9,25.06,25.02,0.0697616
2700,'X6',354,'poker',13,1.26828e-05,0,8,8,8,0,7.64,7.75,7.69,0.0267707
2701,'X7',354,'poker',4,3.9024e-06,0,8,8,8,0,24.95,25.06,24.995,0.0535412
2702,'X8',354,'poker',13,1.26828e-05,0,7,8,7.84615,0.375534,7.66,7.76,7.69,0.0248844
2703,'X9',354,'poker',4,3.9024e-06,0,8,8,8,0,24.92,25.08,24.995,0.0684958
2704,'X10',354,'poker',13,1.26828e-05,0,7,8,7.92308,0.27735,7.63,7.75,7.69,0.0385473
2705,'speaker',375,'JapaneseVowels',9,0.000903524,0,1,1,1,0,7.85,16.2,10.15,2.76002
2720,'year',378,'ipums_la_99-small',1,0.000113071,0,2,2,2,0,100,100,100,0
2721,'gq',378,'ipums_la_99-small',3,0.000339213,0,11,48,26.3333,19.2959,0.86,98.1,1.04,56.0896
2722,'gqtypeg',378,'ipums_la_99-small',3,0.000339213,0,14,37,23,12.2882,0.86,98.1,1.04,56.0896
2723,'farm',378,'ipums_la_99-small',2,0.000226142,0,4,8,6,2.82843,0.02,99.98,50,70.6824
2724,'ownershg',378,'ipums_la_99-small',2,0.000226142,0.0189959,6,28,17,15.5563,48.91,51.09,50,1.54149
2725,'value',378,'ipums_la_99-small',26,0.00293985,0,4,6,5.30769,0.549125,0.06,52.02,0.22,10.1515
2726,'rent',378,'ipums_la_99-small',28,0.00316599,0,1,4,2.82143,0.611832,0.03,49.88,1.255,9.27116
2728,'nfams',378,'ipums_la_99-small',9,0.00101764,0,1,1,1,0,0.01,82.21,0.43,26.9844
2729,'ncouples',378,'ipums_la_99-small',5,0.000565355,0,1,1,1,0,0.05,61.24,3.47,27.351
2730,'nmothers',378,'ipums_la_99-small',5,0.000565355,0,1,1,1,0,0.06,55.99,8.49,24.5354
2731,'nfathers',378,'ipums_la_99-small',5,0.000565355,0,1,1,1,0,0.02,51.97,3.39,25.943
2732,'momloc',378,'ipums_la_99-small',11,0.00124378,0,1,2,1.09091,0.301511,0.01,67.02,0.42,20.3446
2733,'stepmom',378,'ipums_la_99-small',5,0.000565355,0,1,1,1,0,0.12,98.07,0.2,43.646
2734,'momrule',378,'ipums_la_99-small',7,0.000791497,0,1,1,1,0,0.14,67.02,0.46,25.9185
2735,'poploc',378,'ipums_la_99-small',12,0.00135685,0,1,2,1.16667,0.389249,0.01,74.28,0.105,21.7585
2736,'steppop',378,'ipums_la_99-small',4,0.000452284,0,1,1,1,0,0.05,98.69,0.635,49.1279
2737,'poprule',378,'ipums_la_99-small',5,0.000565355,0,1,1,1,0,0.05,74.28,0.37,32.1706
2738,'sploc',378,'ipums_la_99-small',13,0.00146992,0,1,2,1.23077,0.438529,0.01,64.02,0.2,18.0986
2739,'sprule',378,'ipums_la_99-small',6,0.000678426,0,1,1,1,0,0.08,64.02,1.525,26.4973
2740,'famsize',378,'ipums_la_99-small',17,0.00192221,0,1,2,1.47059,0.514496,0.02,18.54,1.31,7.34566
2741,'nchild',378,'ipums_la_99-small',9,0.00101764,0,1,1,1,0,0.03,70.14,1.53,22.6098
2742,'nchlt5',378,'ipums_la_99-small',6,0.000678426,0,1,1,1,0,0.01,89.7,1.39,35.8925
2743,'famunit',378,'ipums_la_99-small',9,0.00101764,0,1,1,1,0,0.01,93.59,0.09,30.9682
2744,'eldch',378,'ipums_la_99-small',67,0.00757576,0,1,2,1.85075,0.359028,0.01,70.14,0.21,8.52486
2745,'yngch',378,'ipums_la_99-small',67,0.00757576,0,1,2,1.85075,0.359028,0.01,70.14,0.18,8.53444
2746,'nsibs',378,'ipums_la_99-small',10,0.00113071,0,1,1,1,0,0.03,68.51,1.42,21.1148
2747,'relateg',378,'ipums_la_99-small',13,0.00146992,0,5,22,12.7692,5.79013,0.27,34.38,2.06,11.9521
2748,'age',378,'ipums_la_99-small',91,0.0102895,0,1,2,1.89011,0.314485,0.05,2.13,1.23,0.570305
2749,'sex',378,'ipums_la_99-small',2,0.000226142,0,4,6,5,1.41421,49.84,50.16,50,0.226274
2750,'raceg',378,'ipums_la_99-small',7,0.000791497,0,5,22,11.7143,5.82278,0.18,77.36,2.79,28.0929
2751,'marst',378,'ipums_la_99-small',6,0.000678426,0,7,22,14.5,7.17635,2.45,48.1,5.45,20.0761
2752,'chborn',378,'ipums_la_99-small',13,0.00146992,0.612958,1,18,5.15385,5.7857,0.15,34.91,1.87,10.8107
2753,'bplg',378,'ipums_la_99-small',118,0.0133424,0,4,26,8.94068,4.2392,0.01,40.67,0.175,3.92339
2754,'school',378,'ipums_la_99-small',2,0.000226142,0.0483944,13,16,14.5,2.12132,30.32,69.68,50,27.8317
2755,'educrec',378,'ipums_la_99-small',9,0.00101764,0.0483944,7,23,12,5.97913,3.68,21.66,9.02,7.10245
2756,'schltype',378,'ipums_la_99-small',3,0.000339213,0.0483944,12,25,16.6667,7.23418,5.14,69.68,25.18,33.0335
2757,'empstatg',378,'ipums_la_99-small',3,0.000339213,0.23858,8,18,12,5.2915,4.37,61.78,33.86,28.7086
2758,'labforce',378,'ipums_la_99-small',2,0.000226142,0.23858,18,21,19.5,2.12132,33.86,66.14,50,22.8254
2759,'occ1950',378,'ipums_la_99-small',177,0.0200136,0.415084,6,58,25.4633,11.3147,0.02,10.46,0.17,1.31063
2760,'occscore',378,'ipums_la_99-small',48,0.00542741,0,1,2,1.89583,0.308709,0.01,41.51,0.59,6.01764
2761,'sei',378,'ipums_la_99-small',80,0.00904568,0,1,2,1.9125,0.284349,0.01,41.51,0.305,4.72341
2762,'ind1950',378,'ipums_la_99-small',133,0.0150384,0.415084,7,53,26.6165,10.9777,0.02,7.66,0.27,1.20069
2763,'classwkg',378,'ipums_la_99-small',2,0.000226142,0.415084,13,22,17.5,6.36396,9.92,90.08,50,56.6817
2764,'wkswork2',378,'ipums_la_99-small',6,0.000678426,0.474672,10,11,10.8333,0.408248,7.32,59.64,7.955,21.0662
2765,'hrswork2',378,'ipums_la_99-small',8,0.000904568,0.540706,8,11,10.25,1.16496,3.67,50.32,8.115,15.5094
2766,'yrlastwk',378,'ipums_la_99-small',7,0.000791497,0.697874,12,27,18.4286,4.42934,4.72,24.7,11.9,7.39894
2767,'workedyr',378,'ipums_la_99-small',2,0.000226142,0.23858,2,3,2.5,0.707107,31.01,68.99,50,26.8559
2768,'inctot',378,'ipums_la_99-small',2241,0.253392,0,1,6,4.66176,0.642127,0.01,35.84,0.01,0.762682
2769,'incwage',378,'ipums_la_99-small',1096,0.123926,0,1,6,4.60037,0.657211,0.01,27.23,0.01,1.10053
2770,'incbus',378,'ipums_la_99-small',192,0.0217096,0,1,6,4.46875,0.96486,0.01,70.64,0.01,5.37003
2771,'incfarm',378,'ipums_la_99-small',10,0.00113071,0,1,6,4.1,1.44914,0.01,76.04,0.01,24.3848
2772,'incss',378,'ipums_la_99-small',545,0.0616237,0,1,5,4.01651,0.408664,0.01,68.09,0.01,3.06825
2773,'incwelfr',378,'ipums_la_99-small',217,0.0245364,0,1,5,3.7788,0.550179,0.01,73.6,0.01,5.21483
2774,'incother',378,'ipums_la_99-small',158,0.0178652,0,1,5,3.72785,0.710689,0.01,74.76,0.01,6.19674
2775,'poverty',378,'ipums_la_99-small',502,0.0567616,0,1,3,2.78088,0.45975,0.01,25.31,0.12,1.13467
2776,'migrat5g',378,'ipums_la_99-small',2,0.000226142,0.0799412,10,24,17,9.8995,47.2,52.8,50,3.9598
2777,'migplac5',378,'ipums_la_99-small',50,0.00565355,0.514247,4,20,8.72,3.08413,0.02,75.14,0.14,10.7811
2778,'movedin',378,'ipums_la_99-small',7,0.000791497,0,1,1,1,0,2.23,65.62,6.33,22.8056
2779,'vetstat',378,'ipums_la_99-small',2,0.000226142,0.23858,3,10,6.5,4.94975,11.15,88.85,50,54.9422
2780,'tranwork',378,'ipums_la_99-small',9,0.00101764,0.540706,5,18,11.8889,5.06074,0.02,86.02,0.84,28.1628
2781,'year',381,'ipums_la_98-small',1,0.000133601,0,2,2,2,0,100,100,100,0
2782,'gq',381,'ipums_la_98-small',3,0.000400802,0,11,48,26.3333,19.2959,0.79,98.24,0.98,56.208
2783,'gqtypeg',381,'ipums_la_98-small',8,0.0010688,0,8,31,18.125,7.18008,0.04,98.24,0.215,34.6449
2784,'farm',381,'ipums_la_98-small',2,0.000267201,0,4,8,6,2.82843,0.04,99.96,50,70.6541
